Iter,SER
0, 1.000000000000
1, 0.444824218750
2, 0.390136718750
3, 0.349121093750
4, 0.330078125000
5, 0.326660156250
6, 0.311035156250
7, 0.294433593750
8, 0.275878906250
9, 0.273925781250
10, 0.257324218750
11, 0.253906250000
12, 0.251464843750
13, 0.245117187500
14, 0.243164062500
15, 0.242675781250
16, 0.237792968750
17, 0.230957031250
18, 0.225585937500
19, 0.226562500000
20, 0.229492187500
21, 0.231933593750
22, 0.226562500000
23, 0.231445312500
24, 0.230468750000
