Iter,MSE
0, 1.000000000000
1, 0.173384530452
2, 0.139070922277
3, 0.117058112280
4, 0.100971203702
5, 0.088275796841
6, 0.077859734452
7, 0.066595868747
8, 0.056218709598
9, 0.045554531560
10, 0.037428894043
11, 0.028833686373
12, 0.018981562602
13, 0.010394343781
14, 0.003552673800
15, 0.000941890987
16, 0.000382860208
17, 0.000408322584
18, 0.000408868932
19, 0.000407137296
20, 0.000405705790
#The decoder took: 155 s

