Iter SER
0 1.000000000000
1 0.394165039062
2 0.323730468750
3 0.279418945312
4 0.249023437500
5 0.220703125000
6 0.193603515625
7 0.172485351562
8 0.151977539062
9 0.129150390625
10 0.103759765625
11 0.081542968750
12 0.057128906250
13 0.032470703125
14 0.013305664062
15 0.003906250000
16 0.001342773438
17 0.001220703125
18 0.001098632812
19 0.001098632812
20 0.001098632812
21 0.001098632812
