Iter SER
0 1.000000000000
1 0.385986328125
2 0.324951171875
3 0.284545898438
4 0.250732421875
5 0.225952148438
6 0.199707031250
7 0.177246093750
8 0.150024414062
9 0.123535156250
10 0.100830078125
11 0.074951171875
12 0.048828125000
13 0.029418945312
14 0.010620117188
15 0.003540039062
16 0.001708984375
17 0.001220703125
18 0.001220703125
19 0.001098632812
20 0.001098632812
21 0.001098632812
