Iter,SER
0, 1.000000000000
1, 0.400146484375
2, 0.338256835938
3, 0.297485351562
4, 0.267456054688
5, 0.240234375000
6, 0.211914062500
7, 0.195068359375
8, 0.170043945312
9, 0.145996093750
10, 0.121582031250
11, 0.102783203125
12, 0.075683593750
13, 0.052734375000
14, 0.030029296875
15, 0.011352539062
16, 0.003784179688
17, 0.002563476562
18, 0.001708984375
19, 0.001831054688
20, 0.001708984375
21, 0.001831054688
22, 0.001708984375
23, 0.001831054688
#The decoder took: 174 s

