Iter SER
0 1.000000000000
1 0.386718750000
2 0.356445312500
3 0.300781250000
4 0.269531250000
5 0.263671875000
6 0.250976562500
7 0.244140625000
8 0.209960937500
9 0.212890625000
10 0.172851562500
11 0.149414062500
12 0.133789062500
13 0.109375000000
14 0.086914062500
15 0.069335937500
16 0.046875000000
17 0.028320312500
18 0.009765625000
19 0.003906250000
20 0.000976562500
21 0.000000000000
22 0.000000000000
23 0.000000000000
24 0.000000000000
